case_id,province,city,group,infection_case,confirmed,latitude,longitude
3243,Russia,Nizhnekamsk,FALSE,Northland,146,-158.8689797,-200.4585633
3244,China,Ganchazi,TRUE,Scott,146,-161.1390614,-203.5596948
3245,China,Doujia,FALSE,Cherokee,147,-163.4091431,-206.6608263
3246,Latvia,Vecpiebalga,TRUE,Ludington,147,-165.6792248,-209.7619578
3247,France,Saint-Étienne,TRUE,Golf Course,148,-167.9493066,-212.8630894
3248,France,Labège,FALSE,Portage,148,-170.2193883,-215.9642209
3249,Russia,Volosovo,FALSE,Brickson Park,149,-172.48947,-219.0653524
3250,China,Chenyangzhai,TRUE,Laurel,149,-174.7595517,-222.166484
3251,Ukraine,Vyzhnytsya,FALSE,Mitchell,149,-177.0296334,-225.2676155
3252,China,Chengji,TRUE,Commercial,150,-179.2997151,-228.368747
3253,South Sudan,Kajok,FALSE,Quincy,150,-181.5697968,-231.4698786
3254,Ukraine,Knyazhichi,TRUE,Hanover,151,-183.8398785,-234.5710101
3255,Philippines,Nuing,FALSE,Erie,151,-186.1099602,-237.6721416
3256,Indonesia,Curug,TRUE,Londonderry,152,-188.380042,-240.7732732
3257,Brazil,Pedreira,FALSE,Lakeland,152,-190.6501237,-243.8744047
3258,Uruguay,Rafael Perazza,TRUE,Londonderry,153,-192.9202054,-246.9755362
3259,United Kingdom,West End,TRUE,Eastwood,153,-195.1902871,-250.0766677
3260,China,Gasi,FALSE,Nevada,154,-197.4603688,-253.1777993
3261,Paraguay,Capitán Bado,TRUE,North,154,-199.7304505,-256.2789308
3262,Indonesia,Jambubol,FALSE,Twin Pines,155,-202.0005322,-259.3800623
3263,Dominican Republic,Villa Francisca,TRUE,Hudson,155,-204.2706139,-262.4811939
3264,Indonesia,Sidaraja,TRUE,Rusk,156,-206.5406956,-265.5823254
3265,China,Zigong,FALSE,Monica,156,-208.8107774,-268.6834569
3266,Philippines,Batu,TRUE,Talmadge,157,-211.0808591,-271.7845885
3267,Russia,Nizhnekamsk,FALSE,Northland,157,-213.3509408,-274.88572
3268,China,Ganchazi,TRUE,Scott,158,-215.6210225,-277.9868515
3269,China,Doujia,FALSE,Cherokee,158,-217.8911042,-281.087983
3270,Latvia,Vecpiebalga,TRUE,Ludington,159,-220.1611859,-284.1891146
3271,China,Zigong,FALSE,Monica,159,-222.4312676,-287.2902461
3272,Philippines,Batu,TRUE,Talmadge,160,-224.7013493,-290.3913776
3273,Russia,Nizhnekamsk,FALSE,Northland,160,-226.971431,-293.4925092
3274,China,Ganchazi,TRUE,Scott,160,-229.2415128,-296.5936407
3275,China,Doujia,FALSE,Cherokee,161,-231.5115945,-299.6947722
3276,Latvia,Vecpiebalga,TRUE,Ludington,161,-233.7816762,-302.7959038
3277,France,Saint-Étienne,TRUE,Golf Course,162,-236.0517579,-305.8970353
3278,France,Labège,FALSE,Portage,162,-238.3218396,-308.9981668
3279,Russia,Volosovo,FALSE,Brickson Park,163,-240.5919213,-312.0992984
3280,China,Chenyangzhai,TRUE,Laurel,163,-242.862003,-315.2004299
3281,Ukraine,Vyzhnytsya,FALSE,Mitchell,164,-245.1320847,-318.3015614
3282,China,Chengji,TRUE,Commercial,164,-247.4021664,-321.4026929
3283,South Sudan,Kajok,FALSE,Quincy,165,-249.6722482,-324.5038245
3284,Ukraine,Knyazhichi,TRUE,Hanover,165,-251.9423299,-327.604956
3285,Philippines,Nuing,FALSE,Erie,166,-254.2124116,-330.7060875
3286,Indonesia,Curug,TRUE,Londonderry,166,-256.4824933,-333.8072191
3287,Brazil,Pedreira,FALSE,Lakeland,167,-258.752575,-336.9083506
3288,Uruguay,Rafael Perazza,TRUE,Londonderry,167,-261.0226567,-340.0094821
3289,United Kingdom,West End,TRUE,Eastwood,168,-263.2927384,-343.1106137
3290,China,Gasi,FALSE,Nevada,168,-265.5628201,-346.2117452
3291,Paraguay,Capitán Bado,TRUE,North,169,-267.8329018,-349.3128767
3292,Indonesia,Jambubol,FALSE,Twin Pines,169,-270.1029835,-352.4140082
3293,Dominican Republic,Villa Francisca,TRUE,Hudson,170,-272.3730653,-355.5151398
3294,Indonesia,Sidaraja,TRUE,Rusk,170,-274.643147,-358.6162713
3295,China,Zigong,FALSE,Monica,171,-276.9132287,-361.7174028
3296,Philippines,Batu,TRUE,Talmadge,171,-279.1833104,-364.8185344
3297,Russia,Nizhnekamsk,FALSE,Northland,172,-281.4533921,-367.9196659
3298,China,Ganchazi,TRUE,Scott,172,-283.7234738,-371.0207974
3299,China,Doujia,FALSE,Cherokee,172,-285.9935555,-374.121929
3300,Latvia,Vecpiebalga,TRUE,Ludington,173,-288.2636372,-377.2230605
3301,China,Zigong,FALSE,Monica,173,-290.5337189,-380.324192
3302,Philippines,Batu,TRUE,Talmadge,174,-292.8038007,-383.4253236
3303,Russia,Nizhnekamsk,FALSE,Northland,174,-295.0738824,-386.5264551
3304,China,Ganchazi,TRUE,Scott,175,-297.3439641,-389.6275866
3305,China,Doujia,FALSE,Cherokee,175,-299.6140458,-392.7287181
3306,Latvia,Vecpiebalga,TRUE,Ludington,176,-301.8841275,-395.8298497
3307,France,Saint-Étienne,TRUE,Golf Course,176,-304.1542092,-398.9309812
3308,France,Labège,FALSE,Portage,177,-306.4242909,-402.0321127
3309,Russia,Volosovo,FALSE,Brickson Park,177,-308.6943726,-405.1332443
3310,China,Chenyangzhai,TRUE,Laurel,178,-310.9644543,-408.2343758
3311,Ukraine,Vyzhnytsya,FALSE,Mitchell,178,-313.2345361,-411.3355073
3312,China,Chengji,TRUE,Commercial,179,-315.5046178,-414.4366389
3313,South Sudan,Kajok,FALSE,Quincy,179,-317.7746995,-417.5377704
3314,Ukraine,Knyazhichi,TRUE,Hanover,180,-320.0447812,-420.6389019
3315,Philippines,Nuing,FALSE,Erie,180,-322.3148629,-423.7400334
3316,Indonesia,Curug,TRUE,Londonderry,181,-324.5849446,-426.841165
3317,Brazil,Pedreira,FALSE,Lakeland,181,-326.8550263,-429.9422965
3318,Uruguay,Rafael Perazza,TRUE,Londonderry,182,-329.125108,-433.043428
3319,United Kingdom,West End,TRUE,Eastwood,182,-331.3951897,-436.1445596
3320,China,Gasi,FALSE,Nevada,183,-333.6652715,-439.2456911
3321,Paraguay,Capitán Bado,TRUE,North,183,-335.9353532,-442.3468226
3322,Indonesia,Jambubol,FALSE,Twin Pines,183,-338.2054349,-445.4479542
3323,Dominican Republic,Villa Francisca,TRUE,Hudson,184,-340.4755166,-448.5490857
3324,Indonesia,Sidaraja,TRUE,Rusk,184,-342.7455983,-451.6502172
3325,China,Zigong,FALSE,Monica,185,-345.01568,-454.7513488
3326,Philippines,Batu,TRUE,Talmadge,185,-347.2857617,-457.8524803
3327,Russia,Nizhnekamsk,FALSE,Northland,186,-349.5558434,-460.9536118
3328,China,Ganchazi,TRUE,Scott,186,-351.8259251,-464.0547433
3329,China,Doujia,FALSE,Cherokee,187,-354.0960068,-467.1558749
3330,Latvia,Vecpiebalga,TRUE,Ludington,187,-356.3660886,-470.2570064
3331,China,Zigong,FALSE,Monica,188,-358.6361703,-473.3581379
3332,Philippines,Batu,TRUE,Talmadge,188,-360.906252,-476.4592695
3333,Russia,Nizhnekamsk,FALSE,Northland,189,-363.1763337,-479.560401
3334,China,Ganchazi,TRUE,Scott,189,-365.4464154,-482.6615325
3335,China,Doujia,FALSE,Cherokee,190,-367.7164971,-485.7626641
3336,Latvia,Vecpiebalga,TRUE,Ludington,190,-369.9865788,-488.8637956
3337,France,Saint-Étienne,TRUE,Golf Course,191,-372.2566605,-491.9649271
3338,France,Labège,FALSE,Portage,191,-374.5267422,-495.0660586
3339,Russia,Volosovo,FALSE,Brickson Park,192,-376.796824,-498.1671902
3340,China,Chenyangzhai,TRUE,Laurel,192,-379.0669057,-501.2683217
3341,Ukraine,Vyzhnytsya,FALSE,Mitchell,193,-381.3369874,-504.3694532
3342,China,Chengji,TRUE,Commercial,193,-383.6070691,-507.4705848
3343,South Sudan,Kajok,FALSE,Quincy,194,-385.8771508,-510.5717163
3344,Ukraine,Knyazhichi,TRUE,Hanover,194,-388.1472325,-513.6728478
3345,Philippines,Nuing,FALSE,Erie,194,-390.4173142,-516.7739794
3346,Indonesia,Curug,TRUE,Londonderry,195,-392.6873959,-519.8751109
3347,Brazil,Pedreira,FALSE,Lakeland,195,-394.9574776,-522.9762424
3348,Uruguay,Rafael Perazza,TRUE,Londonderry,196,-397.2275594,-526.077374
3349,United Kingdom,West End,TRUE,Eastwood,196,-399.4976411,-529.1785055
3350,China,Gasi,FALSE,Nevada,197,-401.7677228,-532.279637
3351,Paraguay,Capitán Bado,TRUE,North,197,-404.0378045,-535.3807685
3352,Indonesia,Jambubol,FALSE,Twin Pines,198,-406.3078862,-538.4819001
3353,Dominican Republic,Villa Francisca,TRUE,Hudson,198,-408.5779679,-541.5830316
3354,Indonesia,Sidaraja,TRUE,Rusk,199,-410.8480496,-544.6841631
3355,China,Zigong,FALSE,Monica,199,-413.1181313,-547.7852947
3356,Philippines,Batu,TRUE,Talmadge,200,-415.388213,-550.8864262
3357,Russia,Nizhnekamsk,FALSE,Northland,200,-417.6582948,-553.9875577
3358,China,Ganchazi,TRUE,Scott,201,-419.9283765,-557.0886893
3359,China,Doujia,FALSE,Cherokee,201,-422.1984582,-560.1898208
3360,Latvia,Vecpiebalga,TRUE,Ludington,202,-424.4685399,-563.2909523
3361,China,Zigong,FALSE,Monica,202,-426.7386216,-566.3920838
3362,Philippines,Batu,TRUE,Talmadge,203,-429.0087033,-569.4932154
3363,Russia,Nizhnekamsk,FALSE,Northland,203,-431.278785,-572.5943469
3364,China,Ganchazi,TRUE,Scott,204,-433.5488667,-575.6954784
3365,China,Doujia,FALSE,Cherokee,204,-435.8189484,-578.79661
3366,Latvia,Vecpiebalga,TRUE,Ludington,205,-438.0890301,-581.8977415
3367,France,Saint-Étienne,TRUE,Golf Course,205,-440.3591119,-584.998873
3368,France,Labège,FALSE,Portage,205,-442.6291936,-588.1000046
3369,Russia,Volosovo,FALSE,Brickson Park,206,-444.8992753,-591.2011361
3370,China,Chenyangzhai,TRUE,Laurel,206,-447.169357,-594.3022676
3371,Ukraine,Vyzhnytsya,FALSE,Mitchell,207,-449.4394387,-597.4033992
3372,China,Chengji,TRUE,Commercial,207,-451.7095204,-600.5045307
3373,South Sudan,Kajok,FALSE,Quincy,208,-453.9796021,-603.6056622
3374,Ukraine,Knyazhichi,TRUE,Hanover,208,-456.2496838,-606.7067937
3375,Philippines,Nuing,FALSE,Erie,209,-458.5197655,-609.8079253
3376,Indonesia,Curug,TRUE,Londonderry,209,-460.7898473,-612.9090568
3377,Brazil,Pedreira,FALSE,Lakeland,210,-463.059929,-616.0101883
3378,Uruguay,Rafael Perazza,TRUE,Londonderry,210,-465.3300107,-619.1113199
3379,United Kingdom,West End,TRUE,Eastwood,211,-467.6000924,-622.2124514
3380,China,Gasi,FALSE,Nevada,211,-469.8701741,-625.3135829
3381,Paraguay,Capitán Bado,TRUE,North,212,-472.1402558,-628.4147145
3382,Indonesia,Jambubol,FALSE,Twin Pines,212,-474.4103375,-631.515846
3383,Dominican Republic,Villa Francisca,TRUE,Hudson,213,-476.6804192,-634.6169775
3384,Indonesia,Sidaraja,TRUE,Rusk,213,-478.9505009,-637.718109
3385,China,Zigong,FALSE,Monica,214,-481.2205827,-640.8192406
3386,Philippines,Batu,TRUE,Talmadge,214,-483.4906644,-643.9203721
3387,Russia,Nizhnekamsk,FALSE,Northland,215,-485.7607461,-647.0215036
3388,China,Ganchazi,TRUE,Scott,215,-488.0308278,-650.1226352
3389,China,Doujia,FALSE,Cherokee,216,-490.3009095,-653.2237667
3390,Latvia,Vecpiebalga,TRUE,Ludington,216,-492.5709912,-656.3248982
3391,China,Zigong,FALSE,Monica,217,-494.8410729,-659.4260298
3392,Philippines,Batu,TRUE,Talmadge,217,-497.1111546,-662.5271613
3393,Russia,Nizhnekamsk,FALSE,Northland,217,-499.3812363,-665.6282928
3394,China,Ganchazi,TRUE,Scott,218,-501.6513181,-668.7294244
3395,China,Doujia,FALSE,Cherokee,218,-503.9213998,-671.8305559
3396,Latvia,Vecpiebalga,TRUE,Ludington,219,-506.1914815,-674.9316874
3397,France,Saint-Étienne,TRUE,Golf Course,219,-508.4615632,-678.0328189
3398,France,Labège,FALSE,Portage,220,-510.7316449,-681.1339505
3399,Russia,Volosovo,FALSE,Brickson Park,220,-513.0017266,-684.235082
3400,China,Chenyangzhai,TRUE,Laurel,221,-515.2718083,-687.3362135
3401,Ukraine,Vyzhnytsya,FALSE,Mitchell,221,-517.54189,-690.4373451
3402,China,Chengji,TRUE,Commercial,222,-519.8119717,-693.5384766
3403,South Sudan,Kajok,FALSE,Quincy,222,-522.0820534,-696.6396081
3404,Ukraine,Knyazhichi,TRUE,Hanover,223,-524.3521352,-699.7407397
3405,Philippines,Nuing,FALSE,Erie,223,-526.6222169,-702.8418712
3406,Indonesia,Curug,TRUE,Londonderry,224,-528.8922986,-705.9430027
3407,Brazil,Pedreira,FALSE,Lakeland,224,-531.1623803,-709.0441342
3408,Uruguay,Rafael Perazza,TRUE,Londonderry,225,-533.432462,-712.1452658
3409,United Kingdom,West End,TRUE,Eastwood,225,-535.7025437,-715.2463973
3410,China,Gasi,FALSE,Nevada,226,-537.9726254,-718.3475288
3411,Paraguay,Capitán Bado,TRUE,North,226,-540.2427071,-721.4486604
3412,Indonesia,Jambubol,FALSE,Twin Pines,227,-542.5127888,-724.5497919
3413,Dominican Republic,Villa Francisca,TRUE,Hudson,227,-544.7828706,-727.6509234
3414,Indonesia,Sidaraja,TRUE,Rusk,228,-547.0529523,-730.752055
3415,China,Zigong,FALSE,Monica,228,-549.323034,-733.8531865
3416,Philippines,Batu,TRUE,Talmadge,228,-551.5931157,-736.954318
3417,Russia,Nizhnekamsk,FALSE,Northland,229,-553.8631974,-740.0554496
3418,China,Ganchazi,TRUE,Scott,229,-556.1332791,-743.1565811
3419,China,Doujia,FALSE,Cherokee,230,-558.4033608,-746.2577126
3420,Latvia,Vecpiebalga,TRUE,Ludington,230,-560.6734425,-749.3588441
3421,China,Zigong,FALSE,Monica,231,-562.9435242,-752.4599757
3422,Philippines,Batu,TRUE,Talmadge,231,-565.213606,-755.5611072
3423,Russia,Nizhnekamsk,FALSE,Northland,232,-567.4836877,-758.6622387
3424,China,Ganchazi,TRUE,Scott,232,-569.7537694,-761.7633703
3425,China,Doujia,FALSE,Cherokee,233,-572.0238511,-764.8645018
3426,Latvia,Vecpiebalga,TRUE,Ludington,233,-574.2939328,-767.9656333
3427,France,Saint-Étienne,TRUE,Golf Course,234,-576.5640145,-771.0667649
3428,France,Labège,FALSE,Portage,234,-578.8340962,-774.1678964
3429,Russia,Volosovo,FALSE,Brickson Park,235,-581.1041779,-777.2690279
3430,China,Chenyangzhai,TRUE,Laurel,235,-583.3742596,-780.3701594
3431,Ukraine,Vyzhnytsya,FALSE,Mitchell,236,-585.6443414,-783.471291
3432,China,Chengji,TRUE,Commercial,236,-587.9144231,-786.5724225
3433,South Sudan,Kajok,FALSE,Quincy,237,-590.1845048,-789.673554
3434,Ukraine,Knyazhichi,TRUE,Hanover,237,-592.4545865,-792.7746856
3435,Philippines,Nuing,FALSE,Erie,238,-594.7246682,-795.8758171
3436,Indonesia,Curug,TRUE,Londonderry,238,-596.9947499,-798.9769486
3437,Brazil,Pedreira,FALSE,Lakeland,239,-599.2648316,-802.0780802
3438,Uruguay,Rafael Perazza,TRUE,Londonderry,239,-601.5349133,-805.1792117
3439,United Kingdom,West End,TRUE,Eastwood,239,-603.804995,-808.2803432
3440,China,Gasi,FALSE,Nevada,240,-606.0750768,-811.3814748
3441,Paraguay,Capitán Bado,TRUE,North,240,-608.3451585,-814.4826063
3442,Indonesia,Jambubol,FALSE,Twin Pines,241,-610.6152402,-817.5837378
3443,Dominican Republic,Villa Francisca,TRUE,Hudson,241,-612.8853219,-820.6848693
3444,Indonesia,Sidaraja,TRUE,Rusk,242,-615.1554036,-823.7860009
3445,China,Zigong,FALSE,Monica,242,-617.4254853,-826.8871324
3446,Philippines,Batu,TRUE,Talmadge,243,-619.695567,-829.9882639
3447,Russia,Nizhnekamsk,FALSE,Northland,243,-621.9656487,-833.0893955
3448,China,Ganchazi,TRUE,Scott,244,-624.2357304,-836.190527
3449,China,Doujia,FALSE,Cherokee,244,-626.5058121,-839.2916585
3450,Latvia,Vecpiebalga,TRUE,Ludington,245,-628.7758939,-842.3927901
3451,China,Zigong,FALSE,Monica,245,-631.0459756,-845.4939216
3452,Philippines,Batu,TRUE,Talmadge,246,-633.3160573,-848.5950531
3453,Russia,Nizhnekamsk,FALSE,Northland,246,-635.586139,-851.6961846
3454,China,Ganchazi,TRUE,Scott,247,-637.8562207,-854.7973162
3455,China,Doujia,FALSE,Cherokee,247,-640.1263024,-857.8984477
3456,Latvia,Vecpiebalga,TRUE,Ludington,248,-642.3963841,-860.9995792
3457,France,Saint-Étienne,TRUE,Golf Course,248,-644.6664658,-864.1007108
3458,France,Labège,FALSE,Portage,249,-646.9365475,-867.2018423
3459,Russia,Volosovo,FALSE,Brickson Park,249,-649.2066293,-870.3029738
3460,China,Chenyangzhai,TRUE,Laurel,250,-651.476711,-873.4041054
3461,Ukraine,Vyzhnytsya,FALSE,Mitchell,250,-653.7467927,-876.5052369
3462,China,Chengji,TRUE,Commercial,250,-656.0168744,-879.6063684
3463,South Sudan,Kajok,FALSE,Quincy,251,-658.2869561,-882.7075
3464,Ukraine,Knyazhichi,TRUE,Hanover,251,-660.5570378,-885.8086315
3465,Philippines,Nuing,FALSE,Erie,252,-662.8271195,-888.909763
3466,Indonesia,Curug,TRUE,Londonderry,252,-665.0972012,-892.0108945
3467,Brazil,Pedreira,FALSE,Lakeland,253,-667.3672829,-895.1120261
3468,Uruguay,Rafael Perazza,TRUE,Londonderry,253,-669.6373647,-898.2131576
3469,United Kingdom,West End,TRUE,Eastwood,254,-671.9074464,-901.3142891
3470,China,Gasi,FALSE,Nevada,254,-674.1775281,-904.4154207
3471,Paraguay,Capitán Bado,TRUE,North,255,-676.4476098,-907.5165522
3472,Indonesia,Jambubol,FALSE,Twin Pines,255,-678.7176915,-910.6176837
3473,Dominican Republic,Villa Francisca,TRUE,Hudson,256,-680.9877732,-913.7188153
3474,Indonesia,Sidaraja,TRUE,Rusk,256,-683.2578549,-916.8199468
3475,China,Zigong,FALSE,Monica,257,-685.5279366,-919.9210783
3476,Philippines,Batu,TRUE,Talmadge,257,-687.7980183,-923.0222098
3477,Russia,Nizhnekamsk,FALSE,Northland,258,-690.0681001,-926.1233414
3478,China,Ganchazi,TRUE,Scott,258,-692.3381818,-929.2244729
3479,China,Doujia,FALSE,Cherokee,259,-694.6082635,-932.3256044
3480,Latvia,Vecpiebalga,TRUE,Ludington,259,-696.8783452,-935.426736
3481,China,Zigong,FALSE,Monica,260,-699.1484269,-938.5278675
3482,Philippines,Batu,TRUE,Talmadge,260,-701.4185086,-941.628999
3483,Russia,Nizhnekamsk,FALSE,Northland,261,-703.6885903,-944.7301306
3484,China,Ganchazi,TRUE,Scott,261,-705.958672,-947.8312621
3485,China,Doujia,FALSE,Cherokee,262,-708.2287537,-950.9323936
3486,Latvia,Vecpiebalga,TRUE,Ludington,262,-710.4988354,-954.0335252
3487,France,Saint-Étienne,TRUE,Golf Course,262,-712.7689172,-957.1346567
3488,France,Labège,FALSE,Portage,263,-715.0389989,-960.2357882
3489,Russia,Volosovo,FALSE,Brickson Park,263,-717.3090806,-963.3369197
3490,China,Chenyangzhai,TRUE,Laurel,264,-719.5791623,-966.4380513
3491,Ukraine,Vyzhnytsya,FALSE,Mitchell,264,-721.849244,-969.5391828
3492,China,Chengji,TRUE,Commercial,265,-724.1193257,-972.6403143
3493,South Sudan,Kajok,FALSE,Quincy,265,-726.3894074,-975.7414459
3494,Ukraine,Knyazhichi,TRUE,Hanover,266,-728.6594891,-978.8425774
3495,Philippines,Nuing,FALSE,Erie,266,-730.9295708,-981.9437089
3496,Indonesia,Curug,TRUE,Londonderry,267,-733.1996526,-985.0448405
3497,Brazil,Pedreira,FALSE,Lakeland,267,-735.4697343,-988.145972
3498,Uruguay,Rafael Perazza,TRUE,Londonderry,268,-737.739816,-991.2471035
3499,United Kingdom,West End,TRUE,Eastwood,268,-740.0098977,-994.348235
3500,China,Gasi,FALSE,Nevada,269,-742.2799794,-997.4493666
3501,Paraguay,Capitán Bado,TRUE,North,269,-744.5500611,-1000.550498
3502,Indonesia,Jambubol,FALSE,Twin Pines,270,-746.8201428,-1003.65163
3503,Dominican Republic,Villa Francisca,TRUE,Hudson,270,-749.0902245,-1006.752761
3504,Indonesia,Sidaraja,TRUE,Rusk,271,-751.3603062,-1009.853893
3505,China,Zigong,FALSE,Monica,271,-753.630388,-1012.955024
3506,Philippines,Batu,TRUE,Talmadge,272,-755.9004697,-1016.056156
3507,Russia,Nizhnekamsk,FALSE,Northland,272,-758.1705514,-1019.157287
3508,China,Ganchazi,TRUE,Scott,273,-760.4406331,-1022.258419
3509,China,Doujia,FALSE,Cherokee,273,-762.7107148,-1025.35955
3510,Latvia,Vecpiebalga,TRUE,Ludington,273,-764.9807965,-1028.460682
3511,China,Zigong,FALSE,Monica,274,-767.2508782,-1031.561813
3512,Philippines,Batu,TRUE,Talmadge,274,-769.5209599,-1034.662945
3513,Russia,Nizhnekamsk,FALSE,Northland,275,-771.7910416,-1037.764076
3514,China,Ganchazi,TRUE,Scott,275,-774.0611234,-1040.865208
3515,China,Doujia,FALSE,Cherokee,276,-776.3312051,-1043.96634
3516,Latvia,Vecpiebalga,TRUE,Ludington,276,-778.6012868,-1047.067471
3517,France,Saint-Étienne,TRUE,Golf Course,277,-780.8713685,-1050.168603
3518,France,Labège,FALSE,Portage,277,-783.1414502,-1053.269734
3519,Russia,Volosovo,FALSE,Brickson Park,278,-785.4115319,-1056.370866
3520,China,Chenyangzhai,TRUE,Laurel,278,-787.6816136,-1059.471997
3521,Ukraine,Vyzhnytsya,FALSE,Mitchell,279,-789.9516953,-1062.573129
3522,China,Chengji,TRUE,Commercial,279,-792.221777,-1065.67426
3523,South Sudan,Kajok,FALSE,Quincy,280,-794.4918587,-1068.775392
3524,Ukraine,Knyazhichi,TRUE,Hanover,280,-796.7619405,-1071.876523
3525,Philippines,Nuing,FALSE,Erie,281,-799.0320222,-1074.977655
3526,Indonesia,Curug,TRUE,Londonderry,281,-801.3021039,-1078.078786
3527,Brazil,Pedreira,FALSE,Lakeland,282,-803.5721856,-1081.179918
3528,Uruguay,Rafael Perazza,TRUE,Londonderry,282,-805.8422673,-1084.281049
3529,United Kingdom,West End,TRUE,Eastwood,283,-808.112349,-1087.382181
3530,China,Gasi,FALSE,Nevada,283,-810.3824307,-1090.483312
3531,Paraguay,Capitán Bado,TRUE,North,284,-812.6525124,-1093.584444
3532,Indonesia,Jambubol,FALSE,Twin Pines,284,-814.9225941,-1096.685576
3533,Dominican Republic,Villa Francisca,TRUE,Hudson,284,-817.1926759,-1099.786707
3534,Indonesia,Sidaraja,TRUE,Rusk,285,-819.4627576,-1102.887839
3535,China,Zigong,FALSE,Monica,285,-821.7328393,-1105.98897
3536,Philippines,Batu,TRUE,Talmadge,286,-824.002921,-1109.090102
3537,Russia,Nizhnekamsk,FALSE,Northland,286,-826.2730027,-1112.191233
3538,China,Ganchazi,TRUE,Scott,287,-828.5430844,-1115.292365
3539,China,Doujia,FALSE,Cherokee,287,-830.8131661,-1118.393496
3540,Latvia,Vecpiebalga,TRUE,Ludington,288,-833.0832478,-1121.494628
3541,China,Zigong,FALSE,Monica,288,-835.3533295,-1124.595759
3542,Philippines,Batu,TRUE,Talmadge,289,-837.6234113,-1127.696891
3543,Russia,Nizhnekamsk,FALSE,Northland,289,-839.893493,-1130.798022
3544,China,Ganchazi,TRUE,Scott,290,-842.1635747,-1133.899154
3545,China,Doujia,FALSE,Cherokee,290,-844.4336564,-1137.000285
3546,Latvia,Vecpiebalga,TRUE,Ludington,291,-846.7037381,-1140.101417
3547,France,Saint-Étienne,TRUE,Golf Course,291,-848.9738198,-1143.202549
3548,France,Labège,FALSE,Portage,292,-851.2439015,-1146.30368
3549,Russia,Volosovo,FALSE,Brickson Park,292,-853.5139832,-1149.404812
3550,China,Chenyangzhai,TRUE,Laurel,293,-855.7840649,-1152.505943
3551,Ukraine,Vyzhnytsya,FALSE,Mitchell,293,-858.0541467,-1155.607075
3552,China,Chengji,TRUE,Commercial,294,-860.3242284,-1158.708206
3553,South Sudan,Kajok,FALSE,Quincy,294,-862.5943101,-1161.809338
3554,Ukraine,Knyazhichi,TRUE,Hanover,295,-864.8643918,-1164.910469
3555,Philippines,Nuing,FALSE,Erie,295,-867.1344735,-1168.011601
3556,Indonesia,Curug,TRUE,Londonderry,295,-869.4045552,-1171.112732
3557,Brazil,Pedreira,FALSE,Lakeland,296,-871.6746369,-1174.213864
3558,Uruguay,Rafael Perazza,TRUE,Londonderry,296,-873.9447186,-1177.314995
3559,United Kingdom,West End,TRUE,Eastwood,297,-876.2148003,-1180.416127
3560,China,Gasi,FALSE,Nevada,297,-878.484882,-1183.517258
3561,Paraguay,Capitán Bado,TRUE,North,298,-880.7549638,-1186.61839
3562,Indonesia,Jambubol,FALSE,Twin Pines,298,-883.0250455,-1189.719521
3563,Dominican Republic,Villa Francisca,TRUE,Hudson,299,-885.2951272,-1192.820653
3564,Indonesia,Sidaraja,TRUE,Rusk,299,-887.5652089,-1195.921785
3565,China,Zigong,FALSE,Monica,300,-889.8352906,-1199.022916
3566,Philippines,Batu,TRUE,Talmadge,300,-892.1053723,-1202.124048
3567,Russia,Nizhnekamsk,FALSE,Northland,301,-894.375454,-1205.225179
3568,China,Ganchazi,TRUE,Scott,301,-896.6455357,-1208.326311
3569,China,Doujia,FALSE,Cherokee,302,-898.9156174,-1211.427442
3570,Latvia,Vecpiebalga,TRUE,Ludington,302,-901.1856992,-1214.528574
3571,China,Zigong,FALSE,Monica,303,-903.4557809,-1217.629705
3572,Philippines,Batu,TRUE,Talmadge,303,-905.7258626,-1220.730837
3573,Russia,Nizhnekamsk,FALSE,Northland,304,-907.9959443,-1223.831968
3574,China,Ganchazi,TRUE,Scott,304,-910.266026,-1226.9331
3575,China,Doujia,FALSE,Cherokee,305,-912.5361077,-1230.034231
3576,Latvia,Vecpiebalga,TRUE,Ludington,305,-914.8061894,-1233.135363
3577,France,Saint-Étienne,TRUE,Golf Course,306,-917.0762711,-1236.236494
3578,France,Labège,FALSE,Portage,306,-919.3463528,-1239.337626
3579,Russia,Volosovo,FALSE,Brickson Park,307,-921.6164346,-1242.438757
3580,China,Chenyangzhai,TRUE,Laurel,307,-923.8865163,-1245.539889
3581,Ukraine,Vyzhnytsya,FALSE,Mitchell,307,-926.156598,-1248.641021
3582,China,Chengji,TRUE,Commercial,308,-928.4266797,-1251.742152
3583,South Sudan,Kajok,FALSE,Quincy,308,-930.6967614,-1254.843284
3584,Ukraine,Knyazhichi,TRUE,Hanover,309,-932.9668431,-1257.944415
3585,Philippines,Nuing,FALSE,Erie,309,-935.2369248,-1261.045547
3586,Indonesia,Curug,TRUE,Londonderry,310,-937.5070065,-1264.146678
3587,Brazil,Pedreira,FALSE,Lakeland,310,-939.7770882,-1267.24781
3588,Uruguay,Rafael Perazza,TRUE,Londonderry,311,-942.04717,-1270.348941
3589,United Kingdom,West End,TRUE,Eastwood,311,-944.3172517,-1273.450073
3590,China,Gasi,FALSE,Nevada,312,-946.5873334,-1276.551204
3591,Paraguay,Capitán Bado,TRUE,North,312,-948.8574151,-1279.652336
3592,Indonesia,Jambubol,FALSE,Twin Pines,313,-951.1274968,-1282.753467
3593,Dominican Republic,Villa Francisca,TRUE,Hudson,313,-953.3975785,-1285.854599
